REGISTRY_ID,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_FIPS_CODE,FAC_EPA_REGION,FAC_INDIAN_CNTRY_FLG,FAC_FEDERAL_FLG,FAC_US_MEX_BORDER_FLG,FAC_CHESAPEAKE_BAY_FLG,FAC_NAA_FLAG,FAC_LAT,FAC_LONG,FAC_MAP_ICON,FAC_COLLECTION_METHOD,FAC_REFERENCE_POINT,FAC_ACCURACY_METERS,FAC_DERIVED_TRIBES,FAC_DERIVED_HUC,FAC_DERIVED_WBD,FAC_DERIVED_STCTY_FIPS,FAC_DERIVED_ZIP,FAC_DERIVED_CD113,FAC_DERIVED_CB2010,FAC_PERCENT_MINORITY,FAC_POP_DEN,FAC_MAJOR_FLAG,FAC_ACTIVE_FLAG,FAC_MYRTK_UNIVERSE,FAC_INSPECTION_COUNT,FAC_DATE_LAST_INSPECTION,FAC_DAYS_LAST_INSPECTION,FAC_INFORMAL_COUNT,FAC_DATE_LAST_INFORMAL_ACTION,FAC_FORMAL_ACTION_COUNT,FAC_DATE_LAST_FORMAL_ACTION,FAC_TOTAL_PENALTIES,FAC_PENALTY_COUNT,FAC_DATE_LAST_PENALTY,FAC_LAST_PENALTY_AMT,FAC_QTRS_WITH_NC,FAC_PROGRAMS_WITH_SNC,FAC_COMPLIANCE_STATUS,FAC_SNC_FLG,FAC_3YR_COMPLIANCE_HISTORY,AIR_FLAG,NPDES_FLAG,SDWIS_FLAG,RCRA_FLAG,TRI_FLAG,GHG_FLAG,AIR_IDS,CAA_PERMIT_TYPES,CAA_NAICS,CAA_SICS,CAA_EVALUATION_COUNT,CAA_DAYS_LAST_EVALUATION,CAA_INFORMAL_COUNT,CAA_FORMAL_ACTION_COUNT,CAA_DATE_LAST_FORMAL_ACTION,CAA_PENALTIES,CAA_LAST_PENALTY_DATE,CAA_LAST_PENALTY_AMT,CAA_QTRS_WITH_NC,CAA_COMPLIANCE_STATUS,CAA_HPV_FLAG,CAA_3YR_COMPL_QTRS_HISTORY,NPDES_IDS,CWA_PERMIT_TYPES,CWA_COMPLIANCE_TRACKING,CWA_NAICS,CWA_SICS,CWA_INSPECTION_COUNT,CWA_DAYS_LAST_INSPECTION,CWA_INFORMAL_COUNT,CWA_FORMAL_ACTION_COUNT,CWA_DATE_LAST_FORMAL_ACTION,CWA_PENALTIES,CWA_LAST_PENALTY_DATE,CWA_LAST_PENALTY_AMT,CWA_QTRS_WITH_NC,CWA_COMPLIANCE_STATUS,CWA_SNC_FLAG,CWA_13QTRS_COMPL_HISTORY,CWA_13QTRS_EFFLNT_EXCEEDANCES,CWA_3_YR_QNCR_CODES,RCRA_IDS,RCRA_PERMIT_TYPES,RCRA_NAICS,RCRA_INSPECTION_COUNT,RCRA_DAYS_LAST_EVALUATION,RCRA_INFORMAL_COUNT,RCRA_FORMAL_ACTION_COUNT,RCRA_DATE_LAST_FORMAL_ACTION,RCRA_PENALTIES,RCRA_LAST_PENALTY_DATE,RCRA_LAST_PENALTY_AMT,RCRA_QTRS_WITH_NC,RCRA_COMPLIANCE_STATUS,RCRA_SNC_FLAG,RCRA_3YR_COMPL_QTRS_HISTORY,SDWA_IDS,SDWA_SYSTEM_TYPES,SDWA_INFORMAL_COUNT,SDWA_FORMAL_ACTION_COUNT,SDWA_COMPLIANCE_STATUS,SDWA_SNC_FLAG,TRI_IDS,TRI_RELEASES_TRANSFERS,TRI_ON_SITE_RELEASES,TRI_OFF_SITE_TRANSFERS,TRI_REPORTER_IN_PAST,FEC_CASE_IDS,FEC_NUMBER_OF_CASES,FEC_LAST_CASE_DATE,FEC_TOTAL_PENALTIES,GHG_IDS,GHG_CO2_RELEASES,DFR_URL,FAC_SIC_CODES,FAC_NAICS_CODES,FAC_DATE_LAST_INSPECTION_EPA,FAC_DATE_LAST_INSPECTION_STATE,FAC_DATE_LAST_FORMAL_ACT_EPA,FAC_DATE_LAST_FORMAL_ACT_ST,FAC_DATE_LAST_INFORMAL_ACT_EPA,FAC_DATE_LAST_INFORMAL_ACT_ST,FAC_FEDERAL_AGENCY,TRI_REPORTER,FAC_IMP_WATER_FLG,EJSCREEN_FLAG_US
110070651841,COUNTY OF LA - CAMP GLENN ROCKEY,1900 SYCAMORE CANYON RD,SAN DIMAS,CA,91773,LOS ANGELES,6037,9,N,,,,,34.098537,-117.81468,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAC003026965,Other,56299,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070651841,,56299,,,,,,,,,,N
110054246053,COUNTY OF MARIN JAIL,13 PETER BEHR DRIVE,SAN RAFAEL,CA,94903,MARIN,6041,9,N,,N,,Y,37.99826,-122.53242,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,Lytton Rancheria of California - 11.2 mile(s),18050002,180500020607,6041,94903,2,60411060022014,33.744,2989.15,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000345853,Other,92512,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110054246053,,92512 922140,,,,,,,,,,N
110070537660,COUNTY OF ORANGE/JUVENILE HALL/PROBATION,331 THE CITY DRIVE SOUTH,ORANGE,CA,92868,ORANGE,6059,9,N,,,,,33.78783,-117.881119,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAC002996827 CAC003015001,Other,56299,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070537660,,56299,,,,,,,,,,N
110070415007,COUNTY OF RIVERSIDE RP DETENTION CENTER,4000 ORANGE ST,RIVERSIDE,CA,92501,RIVERSIDE,6065,9,N,,,,,33.998519,-117.369131,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000395915,Other,56299,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070415007,,56299,,,,,,,,,,N
110070412495,COUNTY OF RIVERSIDE SWJC CENTRAL PLANT,30755 AULD RD,MURRIETA,CA,92563,RIVERSIDE,6065,9,N,,,,,33.583642,-117.139867,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000395682,Other,56299,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070412495,,56299,,,,,,,,,,N
110070446026,COUNTY OF SACRAMENTO RIO COSUMNES CORRECTIONAL FACILITY,12500 BRUCEVILLE RD,ELK GROVE,CA,95757,SACRAMENTO,6067,9,N,,,,,38.350471,-121.420773,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000043109,Other,92219,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070446026,,92219,,,,,,,,,,N
110070451649,COUNTY OF SAN DEIGO DEPT OF GENERAL SERVICES,957 FOREST GATE RD,CAMPO,CA,91906,SAN DIEGO,6073,9,N,,,,,32.643308,-116.418552,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000251690,Other,92219,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070451649,,92219,,,,,,,,,,N
110070444281,COUNTY OF SAN DIEGO DGS-BARRETT,21077 LYONS VALLEY RD,ALPINE,CA,91901,SAN DIEGO,6073,9,N,,,,,32.837712,-116.776739,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000040285,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070444281,,92214,,,,,,,,,,N
110070444283,COUNTY OF SAN DIEGO DGS-JUVENILE DETENTION FAC,2801 MEADOWLARK DR,SAN DIEGO,CA,92123,SAN DIEGO,6073,9,N,,,,,32.809706,-117.137808,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000040303,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070444283,,92214,,,,,,,,,,N
110070407956,"COUNTY OF SAN DIEGO, PROBATION DEPT.",21077 LYONS VALLEY RD,ALPINE,CA,91901,SAN DIEGO,6073,9,N,,,,,32.837712,-116.776739,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAC002989202 CAP000198085,Other,56299 23891,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070407956,,56299 23891,,,,,,,,,,N
110070414742,COUNTY OF SAN LUIS OBISPO SHERIFF OFFICE,1585 KANSAS AVE,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,6079,9,N,,,,,35.295957,-120.720995,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000398031,Other,92212,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070414742,,92212,,,,,,,,,,N
110070414742,COUNTY OF SAN LUIS OBISPO SHERIFF OFFICE,1585 KANSAS AVE,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,6079,9,N,,,,,35.295957,-120.720995,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000398031,Other,92212,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070414742,,92212,,,,,,,,,,N
110070580906,COUNTY OF SANTA CLARA-FAF-CAPITAL PROGRAMS,"298 BERNAL RD,",SAN JOSE,CA,95119,SANTA CLARA,6085,9,N,,,,,37.233349,-121.786746,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAC003016624,Other,92119,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070580906,,92119,,,,,,,,,,N
110010460054,COUNTY OF TULARE RESOURCE MNGM,36712 ROAD 112,VISALIA,CA,93291,TULARE,6107,9,N,,N,,Y,36.456449,-119.322445,CAA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18030012,180300071004,6107,93291,22,61070009001022,70.104,88.52,,,NNN,0,04/01/2014,2273,0,,0,,0,,,,0,0,No Violation Identified,N,____________,Y,N,N,N,N,N,CASJV00006107S1609,,562212,,,2272,,,,,,,0,No Violation Identified,N,____________,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110010460054,,562212 922140,,04/01/2014,,,,,,,,Y
110058902282,CSATF/CA SUBSTANCE ABUSE TREATMENT FAC,900 QUEBEC AVE,CORCORAN,CA,93212,KINGS,6031,9,N,,N,,Y,36.05079,-119.559206,CAA-IC-MJ-2.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,"Santa Rosa Indian Community of the Santa Rosa Rancheria, California - 16.3 mile(s)",18030012,180300071403,6031,93212,21,60310016021005,77.917,587.25,Y,Y,NNN,6,05/29/2019,389,3,04/11/2018,10,06/01/2018,10600,10,06/01/2018,500,2,0,No Violation Identified,N,___SS_______,Y,N,N,N,N,N,CASJV00006031C4352,Major Emissions,999999,8069,6,388,3,10,06/01/2018,10600,06/01/2018,500,2,No Violation Identified,N,___SS_______,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,CASJVA3000000000000002881 CASJVA3000000000000002882 CASJVA3000000000000003048 CASJVA3000000000000003049 CASJVA3000000000000003642 CASJVA3000000000000003643 CASJVA3000000000000004480 CASJVA3000000000000004481 CASJVA3000000000000006089 CASJVA3000000000000006206,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110058902282,8069,999999,,05/29/2019,,06/01/2018,,04/11/2018,,,,Y
110065981110,CULVER CITY POLICE DEPT,4040 DUQUESNE AVE,CULVER CITY,CA,90232,LOS ANGELES,6037,9,N,,N,,Y,34.020439,-118.395169,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18070104,,6037,90232,37,60377025013000,59.886,10347.76,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000292164,Other,92212,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110065981110,,92212,,,,,,,,,,N
110013171753,DELTA CONSERVATION CAMP,6246 LAMBIE ROAD,SUISUN CITY,CA,94585,SOLANO,6095,9,N,,N,,Y,38.220173,-121.849369,SDWA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,150,,18020109,180201630604,6095,94585,3,60952535001452,58.434,5.85,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,___________U,N,N,Y,N,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,CA4810801,Community water system,,,No Violation Identified,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110013171753,,,,,,,,,,,,N
110070450406,DEPARTMENT OF FORESTY-OWENS VALLEY,2781 S ROUND VALLEY RD,BISHOP,CA,93514,INYO,6027,9,N,,,,,37.362575,-118.418395,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000170016,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070450406,,92214,,,,,,,,,,N
110070489158,DEPT OF FORESTRY - PILOT ROCK CAMP,LONG 34D 16' 19,CRESTLINE,CA,92325,SAN BERNARDINO,6071,9,N,,,,,34.259922,-117.276468,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL912843021,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070489158,,92214,,,,,,,,,,N
110070453084,DEPT OF FORESTRY (PUERTA LA CRUZ CAMP),32363 HWY 79,WARNER SPRINGS,CA,92086,SAN DIEGO,6073,9,N,,,,,33.359614,-116.745505,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000238334,Other,11531,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070453084,,11531,,,,,,,,,,N
110008279834,DESCANSO DETENTION FACILITY,7878 CAMBELL RANCH RD,ALPINE,CA,91901,SAN DIEGO,6073,9,N,,Y,,Y,32.82921,-116.63845,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,"Capitan Grande Band of Diegueno Mission Indians of California: Viejas (Baron Long) Group of Capitan Grande Band of Mission Indians of the Viejas Reservation, California - 2.1 mile(s), Capitan Grande Band of Diegueno Mission Indians of California (Barona Group of Capitan Grande Band of Mission Indians of the Barona Reservation, California; Viejas (Baron Long) Group of Capitan Grande Band of Mission Indians of the Viejas Reservation, California) - 4.1 mile(s), Capitan Grande Band of Diegueno Mission Indians of California: Viejas (Baron Long) Group of Capitan Grande Band of Mission Indians of the Viejas Reservation, California - 4.2 mile(s), Ewiiaapaayp Band of Kumeyaay Indians, California - 5 mile(s), Sycuan Band of the Kumeyaay Nation - 10.6 mile(s), Sycuan Band of the Kumeyaay Nation - 11.2 mile(s), Inaja Band of Diegueno Mission Indians of the Inaja and Cosmit Reservation, California - 11.7 mile(s), Capitan Grande Band of Diegueno Mission Indians of California: Barona Group of Capitan Grande Band of Mission Indians of the Barona Reservation, California - 12.8 mile(s), La Posta Band of Diegueno Mission Indians of the La Posta Indian Reservation, California - 13.3 mile(s), Capitan Grande Band of Diegueno Mission Indians of California: Barona Group of Capitan Grande Band of Mission Indians of the Barona Reservation, California - 13.3 mile(s)",18070304,180703040803,6073,91901,50,60730212022027,19.409,58,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD982498461,SQG,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110008279834,,92214,,,,,,,,,,N
110065336274,DESERT VIEW MCCF,10450 RANCHO RD,ADELANTO,CA,92301,SAN BERNARDINO COUNTY,6071,9,N,,N,,Y,34.55943,-117.43781,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,18090208,180902080502,6071,92301,8,60710091171183,82.617,805.8,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000420607 CAR000280842,"Other, SQG",92214 622110,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110065336274,,92214 622110,,,,,,,,,,Y
110065336274,DESERT VIEW MCCF,10450 RANCHO RD,ADELANTO,CA,92301,SAN BERNARDINO COUNTY,6071,9,N,,N,,Y,34.55943,-117.43781,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,18090208,180902080502,6071,92301,8,60710091171183,82.617,805.8,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000420607 CAR000280842,"Other, SQG",92214 622110,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110065336274,,92214 622110,,,,,,,,,,Y
110000887489,DEUEL VOCATIONAL INSTITUTION,23500 KASSON RD,TRACY,CA,95304,SAN JOAQUIN,6077,9,N,,N,,Y,37.74523,-121.33908,MULT-NC-MN-1.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,18040003,180400030601,6077,95304,10,60770055012000,57.554,183.7,,Y,NNN,8,09/06/2019,289,7,09/06/2019,8,01/09/2020,0,,02/25/2015,1800,12,0,Violation Identified,N,VVVVVVVSVVVV,Y,Y,Y,Y,N,N,CASJV00006077N0283,Synthetic Minor Emissions,922140,9223,8,288,,,02/25/2015,,02/25/2015,1800,0,No Violation Identified,N,____________,CA0078093,Minor,On,,9223 4952,,13466,7,5,01/09/2020,0,,,12,Violation Identified,N,_VVVVVVVSVVVV,7,,CAD982317075,SQG,92214 611519,,,,,,,,,0,No Violation Identified,N,____________,CA3910800,Community water system,,3,No Violation Identified,N,,,,,,CA-2008-1073 CA-2009-1006 CA-2009-1081 CA-2010-1047 CA-2010-1122 CA-2011-1011 CA-2011-1059 CA-2012-1038 CA-2014-1045 CA-2014-1095 CA-2015-1034 CA-CFEA407917 CA-CFEA416210 CA-CFEA419873 CA-CFEA425524 CA-CFEA435529 CA-N00000591 CA-N00001609 CA-N00001610 CA-N00001611 CA-N00001612 CA-N00002154 CA-N00002299 CA-N00004078 CASJVA000006077N028300024 CASJVA000006077N028300025 CASJVA3000000000000001234 CASJVA3000000000000001236 CASJVA3000000000000001245 CASJVA3000000000000001277 CASJVA3000000000000001280,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110000887489,9223 4952,922140 611519 92214,08/08/1983,09/06/2019,,01/09/2020,,09/06/2019,,,,N
110013293890,DEVONSHIRE POLICE STATION,10250 ETIWANDA AVE,NORTHRIDGE,CA,91325,LOS ANGELES,6037,9,N,,N,,Y,34.256402,-118.532031,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18070105,180701050203,6037,91325,30,60371112052000,55.855,5751.39,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAR000128702,SQG,,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110013293890,,,,,,,,,,,,N
110043090838,"DOC- CALIFORNIA STATE PRISON, SAN QUENTIN",1 MAIN STREET,SAN QUENTIN,CA,94964,MARIN,6041,9,N,,N,,Y,37.94263,-122.48096,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,Lytton Rancheria of California - 7.9 mile(s),18050002,180500020902,6041,94964,2,60411212002002,43.579,3875.61,,Y,NNY,0,12/13/1991,10418,0,01/24/1992,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD070178173,LQG,922140,,10417,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110043090838,,922140,,12/13/1991,,,,01/24/1992,,,,N
110070590913,DOROTHY KIRBY CENTER LOS ANGELES COUNTRY PROBATION DEPT,1500 SOUTH MCDONNELL AVE,COMMERCE,CA,90040,LOS ANGELES,6037,9,N,,,,,33.995297,-118.148088,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000444024,Other,921190,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070590913,,921190,,,,,,,,,,N
110070454583,EEL RIVER CONSERVATON CAMP,3850 REDWOOD DR,REDWAY,CA,95560,HUMBOLDT,6023,9,N,,,,,40.120813,-123.824378,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000295342,Other,811118,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070454583,,811118,,,,,,,,,,N
110041165887,EL MONTE,11333 VALLEY BLVD,EL MONTE,CA,91731,LOS ANGELES,6037,9,N,,N,,Y,34.07076,-118.03053,SDWA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,18070105,180701050303,6037,91731,32,60374332001006,92.322,8284.04,,Y,NNN,0,,,0,10/23/1992,0,12/14/2012,0,,,,0,0,No Violation Identified,N,___________U,N,N,Y,N,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,CA1910038,Community water system,,,No Violation Identified,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110041165887,,921110 488119,,,,12/14/2012,,10/23/1992,,,,Y
110002687897,ESTRELLA CORRECTIONAL FACILITY,4545 AIRPORT ROAD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,6079,9,N,,N,,,35.66829,-120.64089,MULT-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,18060005,180600050307,6079,93446,24,60790102011007,23.389,193.41,,Y,NNY,0,,,0,07/07/1998,1,10/07/2016,0,,,,1,0,No Violation Identified,N,V___________,N,N,Y,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD981381767,LQG,92214,,,,,,,,,0,No Violation Identified,N,____________,CA4010831,Non-Transient non-community system,,1,Inactive,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110002687897,,922140 92214,,,,10/07/2016,,07/07/1998,,,,N
